,cumulative_return,cumulative_capital,maxdd
2022-07-04-11:15,0.027423842712745686,1026093.1779317434,-0.05955984778194745
2022-07-04-11:20,0.03131823608446082,1030089.1884026428,-0.05955984778194745
2022-07-04-11:25,0.01613361230489265,1014447.671617348,-0.05955984778194745
2022-07-04-11:30,0.020814108862260036,1019195.7904519824,-0.05955984778194745
2022-07-04-13:05,0.02055483330226098,1018931.5378926643,-0.05955984778194745
2022-07-04-13:10,0.023157106576078106,1021583.0762015717,-0.05955984778194745
2022-07-04-13:15,0.022776034630781476,1021193.7795514414,-0.05955984778194745
2022-07-04-13:20,0.028380884297416135,1026917.4171663296,-0.05955984778194745
2022-07-04-13:25,0.022520147274207127,1020898.9242397647,-0.05955984778194745
2022-07-04-13:30,0.020759115002558618,1019101.0882880873,-0.05955984778194745
2022-07-04-13:35,0.022527479740666167,1020903.2307171829,-0.05955984778194745
2022-07-04-13:40,0.022829087978890505,1021211.143541997,-0.05955984778194745
2022-07-04-13:45,0.01969156320592515,1018007.0682807056,-0.05955984778194745
2022-07-04-13:50,0.022448448092791284,1020813.5965819716,-0.05955984778194745
2022-07-04-13:55,0.021820383781624906,1020172.4599936052,-0.05955984778194745
2022-07-04-14:00,0.01845144698801609,1016735.5634573062,-0.05955984778194745
2022-07-04-14:05,0.014963575944648193,1013189.3209267611,-0.05955984778194745
2022-07-04-14:10,0.01551914619920114,1013752.2187756988,-0.05955984778194745
2022-07-04-14:15,0.014340572468054407,1012557.4370407581,-0.05955984778194745
2022-07-04-14:20,0.011982320049367329,1010169.5710157972,-0.05955984778194745
2022-07-04-14:25,0.00937692863596521,1007537.6838893925,-0.05955984778194745
2022-07-04-14:30,0.012668939723700853,1010854.5091160679,-0.05955984778194745
2022-07-04-14:35,0.008187406482088953,1006324.331031031,-0.05955984778194745
2022-07-04-14:40,0.014706813555251372,1012884.9689926502,-0.05955984778194745
2022-07-04-14:45,0.00563227688378966,1003693.507197554,-0.05955984778194745
2022-07-04-14:50,0.008572676435664095,1006644.7671363369,-0.05955984778194745
2022-07-04-14:55,0.010187284078134382,1008270.103470608,-0.05955984778194745
2022-07-04-15:00,0.010377448295602512,1008461.840365831,-0.05955984778194745
2022-07-05-09:35,0.008241144790367128,1006307.4598013613,-0.05955984778194745
2022-07-05-09:40,0.010381736655714244,1008461.5533638503,-0.05955984778194745
2022-07-05-09:45,0.019457325038049873,1017613.9353215914,-0.05955984778194745
2022-07-05-09:50,0.030174387615181195,1028519.7675457938,-0.05955984778194745
2022-07-05-09:55,0.024437785417537973,1022619.558786971,-0.05955984778194745
2022-07-05-10:00,0.025989750969128644,1024206.6291145914,-0.05955984778194745
2022-07-05-10:05,0.0221896813301249,1020314.5725992267,-0.05955984778194745
2022-07-05-10:10,0.01462130768513972,1012592.4506783724,-0.05955984778194745
2022-07-05-10:15,0.016325657914579603,1014318.2628540151,-0.05955984778194745
2022-07-05-10:20,0.014340315385669256,1012304.4936689206,-0.05955984778194745
2022-07-05-10:25,0.02013019051795948,1018165.61028312,-0.05955984778194745
2022-07-05-10:30,0.014780975433423375,1012719.2234420376,-0.05955984778194745
2022-07-05-10:35,0.012655848353224787,1010567.0663956632,-0.05955984778194745
2022-07-05-10:40,0.017173735795874674,1015132.6946548878,-0.05955984778194745
2022-07-05-10:45,0.021488675150031666,1019512.9306687457,-0.05955984778194745
2022-07-05-10:50,0.013190422327375455,1011052.7546140893,-0.05955984778194745
2022-07-05-10:55,0.012556822888589452,1010412.1521561827,-0.05955984778194745
2022-07-05-11:00,0.007401996452363178,1005203.6528827638,-0.05955984778194745
2022-07-05-11:05,0.008019187887908811,1005824.0559683023,-0.05955984778194745
2022-07-05-11:10,0.010135180488070624,1007952.3722277959,-0.05955984778194745
