,cumulative_return,cumulative_capital,maxdd
2022-05-27-13:45,0.9918686999999989,991868.7000000002,-0.04027769999999953
2022-05-27-13:50,0.9928320999999989,992832.1000000002,-0.04027769999999953
2022-05-27-13:55,0.9966913999999989,996691.4000000003,-0.04027769999999953
2022-05-27-14:00,0.9915096999999989,991509.7000000003,-0.04027769999999953
2022-05-27-14:05,0.9939388999999988,993938.9000000003,-0.04027769999999953
2022-05-27-14:10,0.9846696999999989,984669.7000000003,-0.04027769999999953
2022-05-27-14:15,0.9787848999999988,978784.9000000003,-0.04027769999999953
2022-05-27-14:20,0.9773120999999989,977312.1000000003,-0.04027769999999953
2022-05-27-14:25,0.9795145999999988,979514.6000000003,-0.04027769999999953
2022-05-27-14:30,0.9795122999999988,979512.3000000003,-0.04027769999999953
2022-05-27-14:35,0.9806540999999989,980654.1000000003,-0.04027769999999953
2022-05-27-14:40,0.9900666999999989,990066.7000000004,-0.04027769999999953
2022-05-27-14:45,1.0010916999999988,1001091.7000000003,-0.04027769999999953
2022-05-27-14:50,1.0007550999999988,1000755.1000000002,-0.04027769999999953
2022-05-27-14:55,0.9988606999999988,998860.7000000003,-0.04027769999999953
2022-05-27-15:00,1.0041414999999987,1004141.5000000002,-0.04027769999999953
2022-05-30-09:35,1.0139982999999988,1013998.3000000003,-0.04027769999999953
2022-05-30-09:40,0.9860320999999987,986032.1000000002,-0.04027769999999953
2022-05-30-09:45,0.9942733999999986,994273.4000000001,-0.04027769999999953
2022-05-30-09:50,1.0021197999999987,1002119.8,-0.04027769999999953
2022-05-30-09:55,0.9893099999999987,989310.0000000001,-0.04027769999999953
2022-05-30-10:00,0.9858598999999988,985859.9000000003,-0.04027769999999953
2022-05-30-10:05,0.9827590999999987,982759.1000000001,-0.04027769999999953
2022-05-30-10:10,0.9924751999999988,992475.2000000002,-0.04027769999999953
2022-05-30-10:15,0.9843921999999987,984392.2000000001,-0.04027769999999953
2022-05-30-10:20,0.9873938999999987,987393.9000000001,-0.04027769999999953
2022-05-30-10:25,0.9876729999999986,987673.0000000001,-0.04027769999999953
2022-05-30-10:30,0.9910509999999986,991051.0000000002,-0.04027769999999953
2022-05-30-10:35,0.9859543999999986,985954.4000000003,-0.04027769999999953
2022-05-30-10:40,0.9893439999999986,989344.0000000001,-0.04027769999999953
2022-05-30-10:45,0.9886393999999986,988639.4000000001,-0.04027769999999953
2022-05-30-10:50,0.9835315999999986,983531.6000000001,-0.04027769999999953
2022-05-30-10:55,0.9926092999999987,992609.3000000002,-0.04027769999999953
2022-05-30-11:00,0.9945180999999989,994518.1000000002,-0.04027769999999953
2022-05-30-11:05,0.9981575999999989,998157.6000000002,-0.04027769999999953
2022-05-30-11:10,0.9968945999999989,996894.6000000002,-0.04027769999999953
2022-05-30-11:15,0.9927995999999988,992799.6000000002,-0.04027769999999953
2022-05-30-11:20,0.9936895999999988,993689.6000000003,-0.04027769999999953
