,cumulative_return,cumulative_capital,maxdd
2022-05-26-13:30,1.0018793,1001879.2999999997,-0.0015328999999999482
2022-05-26-13:35,1.002437,1002436.9999999997,-0.0015328999999999482
2022-05-26-13:40,1.0012877,1001287.6999999996,-0.001705399999999857
2022-05-26-13:45,1.0020476999999999,1002047.6999999996,-0.001705399999999857
2022-05-26-13:50,1.0017477,1001747.6999999996,-0.001705399999999857
2022-05-26-13:55,1.0021357,1002135.6999999996,-0.001705399999999857
2022-05-26-14:00,1.0013187000000001,1001318.6999999996,-0.001705399999999857
2022-05-26-14:05,1.0020227000000002,1002022.6999999996,-0.001705399999999857
2022-05-26-14:10,1.0008897,1000889.6999999996,-0.0021033999999997555
2022-05-26-14:15,1.0019004000000002,1001900.3999999996,-0.0021033999999997555
2022-05-26-14:20,1.0017545000000003,1001754.4999999995,-0.0021033999999997555
2022-05-26-14:25,1.0014925000000003,1001492.4999999995,-0.0021033999999997555
2022-05-26-14:30,1.0014515000000004,1001451.4999999995,-0.0021033999999997555
2022-05-26-14:35,1.0018502000000005,1001850.1999999995,-0.0021033999999997555
2022-05-26-14:40,1.0012002000000004,1001200.1999999995,-0.0021033999999997555
2022-05-26-14:45,1.0006576000000005,1000657.5999999995,-0.0023354999999993797
2022-05-26-14:50,1.0003050000000004,1000304.9999999995,-0.002688099999999416
2022-05-26-14:55,0.9998050000000004,999804.9999999995,-0.003188099999999472
2022-05-26-15:00,1.0007687000000003,1000768.6999999995,-0.003188099999999472
2022-05-27-09:35,1.0029237000000004,1002923.6999999995,-0.003188099999999472
2022-05-27-09:40,0.9988757000000004,998875.6999999995,-0.004117399999999494
2022-05-27-09:45,0.9990679000000003,999067.8999999994,-0.004117399999999494
2022-05-27-09:50,0.9995879000000003,999587.8999999994,-0.004117399999999494
2022-05-27-09:55,0.9997706000000003,999770.5999999994,-0.004117399999999494
2022-05-27-10:00,0.9997773000000002,999777.2999999993,-0.004117399999999494
2022-05-27-10:05,0.9993593000000002,999359.2999999993,-0.004117399999999494
2022-05-27-10:10,0.9990740000000001,999073.9999999993,-0.004117399999999494
2022-05-27-10:15,0.9997300000000001,999729.9999999993,-0.004117399999999494
2022-05-27-10:20,0.9995137000000002,999513.6999999993,-0.004117399999999494
2022-05-27-10:25,0.9997324000000002,999732.3999999992,-0.004117399999999494
2022-05-27-10:30,0.9992484000000001,999248.3999999992,-0.004117399999999494
2022-05-27-10:35,0.9992604,999260.3999999992,-0.004117399999999494
2022-05-27-10:40,0.9998084,999808.3999999992,-0.004117399999999494
2022-05-27-10:45,0.9991804000000001,999180.3999999992,-0.004117399999999494
2022-05-27-10:50,0.9993284,999328.3999999992,-0.004117399999999494
2022-05-27-10:55,0.9992444,999244.3999999992,-0.004117399999999494
2022-05-27-11:00,0.9999131000000001,999913.0999999992,-0.004117399999999494
2022-05-27-11:05,0.9997418000000001,999741.7999999991,-0.004117399999999494
2022-05-27-11:10,0.9995898000000001,999589.7999999991,-0.004117399999999494
2022-05-27-11:15,0.9997798000000001,999779.7999999991,-0.004117399999999494
2022-05-27-11:20,1.0002785,1000278.4999999991,-0.004117399999999494
2022-05-27-11:25,0.9998932,999893.199999999,-0.004117399999999494
2022-05-27-11:30,0.9994869000000001,999486.899999999,-0.004117399999999494
2022-05-27-13:05,0.9989969,998996.899999999,-0.004117399999999494
2022-05-27-13:10,0.9994673000000001,999467.299999999,-0.004117399999999494
2022-05-27-13:15,0.9992073000000001,999207.299999999,-0.004117399999999494
2022-05-27-13:20,1.000126,1000125.999999999,-0.004117399999999494
2022-05-27-13:25,1.0002747,1000274.6999999989,-0.004117399999999494
2022-05-27-13:30,1.0001047,1000104.6999999989,-0.004117399999999494
2022-05-27-13:35,1.0001511,1000151.0999999989,-0.004117399999999494
2022-05-27-13:40,0.9997098000000001,999709.7999999989,-0.004117399999999494
2022-05-27-13:45,0.9996018000000001,999601.7999999989,-0.004117399999999494
2022-05-27-13:50,1.0000858000000001,1000085.7999999989,-0.004117399999999494
2022-05-27-13:55,1.0000578,1000057.7999999989,-0.004117399999999494
2022-05-27-14:00,0.9996458,999645.7999999989,-0.004117399999999494
2022-05-27-14:05,0.9996778,999677.7999999989,-0.004117399999999494
2022-05-27-14:10,0.9996457999999999,999645.7999999989,-0.004117399999999494
2022-05-27-14:15,0.9994864999999998,999486.4999999988,-0.004117399999999494
2022-05-27-14:20,1.0000352,1000035.1999999988,-0.004117399999999494
2022-05-27-14:25,0.9995548999999999,999554.8999999987,-0.004117399999999494
2022-05-27-14:30,0.9995035999999999,999503.5999999987,-0.004117399999999494
2022-05-27-14:35,0.9996535999999999,999653.5999999987,-0.004117399999999494
2022-05-27-14:40,0.9994103,999410.2999999986,-0.004117399999999494
2022-05-27-14:45,0.999309,999308.9999999986,-0.004117399999999494
2022-05-27-14:50,0.9995097,999509.6999999986,-0.004117399999999494
2022-05-27-14:55,0.9994957,999495.6999999986,-0.004117399999999494
2022-05-27-15:00,0.9999147,999914.6999999986,-0.004117399999999494
2022-05-30-09:35,0.9994334,999433.3999999985,-0.004117399999999494
2022-05-30-09:40,0.9989161,998916.0999999985,-0.004117399999999494
2022-05-30-09:45,0.9992722,999272.1999999984,-0.004117399999999494
2022-05-30-09:50,0.9984909000000001,998490.8999999984,-0.00450219999999979
2022-05-30-09:55,0.9987759000000002,998775.8999999984,-0.00450219999999979
2022-05-30-10:00,0.9983586000000002,998358.5999999983,-0.004634499999999653
2022-05-30-10:05,0.9994293000000001,999429.2999999983,-0.004634499999999653
2022-05-30-10:10,0.9988193000000001,998819.2999999983,-0.004634499999999653
2022-05-30-10:15,0.9984900000000001,998489.9999999983,-0.004634499999999653
2022-05-30-10:20,0.998952,998951.9999999983,-0.004634499999999653
2022-05-30-10:25,0.9984207,998420.6999999982,-0.004634499999999653
2022-05-30-10:30,0.9984354000000001,998435.3999999982,-0.004634499999999653
2022-05-30-10:35,0.9985901,998590.0999999981,-0.004634499999999653
2022-05-30-10:40,0.9993128,999312.7999999981,-0.004634499999999653
2022-05-30-10:45,0.9987368,998736.7999999981,-0.004634499999999653
2022-05-30-10:50,0.9988567999999999,998856.7999999981,-0.004634499999999653
2022-05-30-10:55,0.9984887999999998,998488.7999999981,-0.004634499999999653
2022-05-30-11:00,0.9984724999999999,998472.499999998,-0.004634499999999653
2022-05-30-11:05,0.9993978999999998,999397.899999998,-0.004634499999999653
2022-05-30-11:10,0.9988088999999998,998808.899999998,-0.004634499999999653
2022-05-30-11:15,0.9986115999999997,998611.599999998,-0.004634499999999653
2022-05-30-11:20,0.9983875999999997,998387.599999998,-0.004634499999999653
2022-05-30-11:25,0.9991029999999996,999102.999999998,-0.004634499999999653
2022-05-30-11:30,0.9988403999999996,998840.399999998,-0.004634499999999653
2022-05-30-13:05,0.9967790999999996,996779.099999998,-0.006214000000000275
2022-05-30-13:10,0.9982937999999996,998293.799999998,-0.006214000000000275
2022-05-30-13:15,0.9989824999999997,998982.4999999979,-0.006214000000000275
2022-05-30-13:20,0.9982371999999996,998237.1999999979,-0.006214000000000275
2022-05-30-13:25,0.9992608999999996,999260.8999999978,-0.006214000000000275
2022-05-30-13:30,0.9986958999999996,998695.8999999978,-0.006214000000000275
2022-05-30-13:35,0.9993945999999996,999394.5999999978,-0.006214000000000275
2022-05-30-13:40,0.9986812999999997,998681.2999999977,-0.006214000000000275
2022-05-30-13:45,0.9983739999999997,998373.9999999977,-0.006214000000000275
2022-05-30-13:50,0.9993176999999998,999317.6999999976,-0.006214000000000275
2022-05-30-13:55,0.9996376999999997,999637.6999999976,-0.006214000000000275
2022-05-30-14:00,0.9995743999999998,999574.3999999976,-0.006214000000000275
2022-05-30-14:05,0.9995250999999998,999525.0999999975,-0.006214000000000275
2022-05-30-14:10,0.9997140999999997,999714.0999999975,-0.006214000000000275
2022-05-30-14:15,0.9998047999999997,999804.7999999976,-0.006214000000000275
2022-05-30-14:20,0.9996244999999997,999624.4999999976,-0.006214000000000275
2022-05-30-14:25,0.9997294999999996,999729.4999999976,-0.006214000000000275
2022-05-30-14:30,0.9997241999999996,999724.1999999975,-0.006214000000000275
2022-05-30-14:35,0.9994941999999997,999494.1999999975,-0.006214000000000275
2022-05-30-14:40,0.9992201999999997,999220.1999999975,-0.006214000000000275
2022-05-30-14:45,0.9988901999999997,998890.1999999975,-0.006214000000000275
2022-05-30-14:50,0.9988761999999998,998876.1999999975,-0.006214000000000275
2022-05-30-14:55,0.9990698999999998,999069.8999999975,-0.006214000000000275
2022-05-30-15:00,0.9998098999999999,999809.8999999975,-0.006214000000000275
2022-05-31-09:35,1.0004085999999999,1000408.5999999974,-0.006214000000000275
2022-05-31-09:40,0.9991605999999998,999160.5999999974,-0.006214000000000275
2022-05-31-09:45,1.0007492999999998,1000749.2999999974,-0.006214000000000275
2022-05-31-09:50,1.0014992999999999,1001499.2999999974,-0.006214000000000275
2022-05-31-09:55,0.9990139999999998,999013.9999999973,-0.006214000000000275
2022-05-31-10:00,0.9997226999999999,999722.6999999973,-0.006214000000000275
2022-05-31-10:05,1.0004826999999998,1000482.6999999973,-0.006214000000000275
2022-05-31-10:10,1.0003094,1000309.3999999972,-0.006214000000000275
2022-05-31-10:15,0.9985993999999998,998599.3999999972,-0.006214000000000275
2022-05-31-10:20,0.9996193999999998,999619.3999999972,-0.006214000000000275
2022-05-31-10:25,0.9996480999999997,999648.0999999972,-0.006214000000000275
2022-05-31-10:30,0.9993580999999997,999358.0999999972,-0.006214000000000275
2022-05-31-10:35,1.0012207999999996,1001220.7999999971,-0.006214000000000275
2022-05-31-10:40,1.0002894999999996,1000289.4999999971,-0.006214000000000275
2022-05-31-10:45,0.9997108999999996,999710.8999999971,-0.006214000000000275
2022-05-31-10:50,0.9999455999999997,999945.5999999971,-0.006214000000000275
2022-05-31-10:55,0.9997615999999997,999761.5999999971,-0.006214000000000275
2022-05-31-11:00,1.0001855999999996,1000185.5999999971,-0.006214000000000275
2022-05-31-11:05,0.9998102999999995,999810.299999997,-0.006214000000000275
2022-05-31-11:10,0.9999492999999995,999949.299999997,-0.006214000000000275
2022-05-31-11:15,1.0001222999999995,1000122.299999997,-0.006214000000000275
2022-05-31-11:20,1.0002849999999994,1000284.999999997,-0.006214000000000275
2022-05-31-11:25,1.0003846999999995,1000384.6999999969,-0.006214000000000275
2022-05-31-11:30,0.9996593999999994,999659.3999999969,-0.006214000000000275
2022-05-31-13:05,1.0005273999999995,1000527.3999999969,-0.006214000000000275
2022-05-31-13:10,1.0013820999999996,1001382.0999999968,-0.006214000000000275
2022-05-31-13:15,1.0019410999999996,1001941.0999999968,-0.006214000000000275
2022-05-31-13:20,1.0023897999999996,1002389.7999999968,-0.006214000000000275
2022-05-31-13:25,1.0022244999999994,1002224.4999999967,-0.006214000000000275
2022-05-31-13:30,1.0015951999999995,1001595.1999999967,-0.006214000000000275
2022-05-31-13:35,1.0026008999999996,1002600.8999999966,-0.006214000000000275
2022-05-31-13:40,1.0031495999999995,1003149.5999999967,-0.006214000000000275
2022-05-31-13:45,1.0021995999999995,1002199.5999999967,-0.006214000000000275
2022-05-31-13:50,1.0016362999999995,1001636.2999999967,-0.006214000000000275
2022-05-31-13:55,1.0015749999999994,1001574.9999999967,-0.006214000000000275
2022-05-31-14:00,1.0011589999999995,1001158.9999999967,-0.006214000000000275
2022-05-31-14:05,1.0009616999999995,1000961.6999999967,-0.006214000000000275
2022-05-31-14:10,1.0015883999999995,1001588.3999999966,-0.006214000000000275
2022-05-31-14:15,1.0012390999999994,1001239.0999999966,-0.006214000000000275
2022-05-31-14:20,1.0016537999999995,1001653.7999999966,-0.006214000000000275
2022-05-31-14:25,1.0013594999999995,1001359.4999999965,-0.006214000000000275
2022-05-31-14:30,1.0016074999999993,1001607.4999999965,-0.006214000000000275
2022-05-31-14:35,1.0028181999999994,1002818.1999999966,-0.006214000000000275
2022-05-31-14:40,1.0031155999999994,1003115.5999999966,-0.006214000000000275
2022-05-31-14:45,1.0031032999999994,1003103.2999999966,-0.006214000000000275
2022-05-31-14:50,1.0034519999999993,1003451.9999999965,-0.006214000000000275
2022-05-31-14:55,1.0030796999999994,1003079.6999999965,-0.006214000000000275
2022-05-31-15:00,1.0023283999999992,1002328.3999999964,-0.006214000000000275
2022-06-01-09:35,1.0057283999999993,1005728.3999999964,-0.006214000000000275
2022-06-01-09:40,1.0024283999999992,1002428.3999999964,-0.006214000000000275
2022-06-01-09:45,1.0007020999999992,1000702.0999999964,-0.006214000000000275
2022-06-01-09:50,1.0009580999999992,1000958.0999999964,-0.006214000000000275
2022-06-01-09:55,1.001172799999999,1001172.7999999963,-0.006214000000000275
2022-06-01-10:00,1.001263499999999,1001263.4999999963,-0.006214000000000275
2022-06-01-10:05,1.001657499999999,1001657.4999999963,-0.006214000000000275
2022-06-01-10:10,1.000712199999999,1000712.1999999962,-0.006214000000000275
2022-06-01-10:15,1.000258899999999,1000258.8999999962,-0.006214000000000275
2022-06-01-10:20,1.001905599999999,1001905.5999999961,-0.006214000000000275
2022-06-01-10:25,1.001425299999999,1001425.2999999961,-0.006214000000000275
2022-06-01-10:30,1.001023999999999,1001023.999999996,-0.006214000000000275
2022-06-01-10:35,1.0009936999999989,1000993.699999996,-0.006214000000000275
2022-06-01-10:40,1.000844399999999,1000844.399999996,-0.006214000000000275
2022-06-01-10:45,1.0017043999999988,1001704.399999996,-0.006214000000000275
2022-06-01-10:50,1.001771099999999,1001771.0999999959,-0.006214000000000275
2022-06-01-10:55,1.0018310999999989,1001831.0999999959,-0.006214000000000275
2022-06-01-11:00,1.001392099999999,1001392.0999999959,-0.006214000000000275
2022-06-01-11:05,1.001530799999999,1001530.7999999959,-0.006214000000000275
2022-06-01-11:10,1.001487499999999,1001487.4999999958,-0.006214000000000275
2022-06-01-11:15,1.001458199999999,1001458.1999999958,-0.006214000000000275
2022-06-01-11:20,1.001554199999999,1001554.1999999958,-0.006214000000000275
2022-06-01-11:25,1.002006199999999,1002006.1999999958,-0.006214000000000275
2022-06-01-11:30,1.0025701999999987,1002570.1999999958,-0.006214000000000275
2022-06-01-13:05,1.0022898999999987,1002289.8999999957,-0.006214000000000275
2022-06-01-13:10,1.0016108999999989,1001610.8999999957,-0.006214000000000275
2022-06-01-13:15,1.0012815999999989,1001281.5999999957,-0.006214000000000275
2022-06-01-13:20,1.001731299999999,1001731.2999999956,-0.006214000000000275
2022-06-01-13:25,1.001495299999999,1001495.2999999956,-0.006214000000000275
2022-06-01-13:30,1.001293999999999,1001293.9999999956,-0.006214000000000275
2022-06-01-13:35,1.001857999999999,1001857.9999999956,-0.006214000000000275
2022-06-01-13:40,1.0010979999999992,1001097.9999999956,-0.006214000000000275
2022-06-01-13:45,0.9997536999999992,999753.6999999955,-0.006214000000000275
2022-06-01-13:50,1.0001623999999991,1000162.3999999955,-0.006214000000000275
2022-06-01-13:55,0.9996863999999992,999686.3999999955,-0.006214000000000275
2022-06-01-14:00,1.0004543999999993,1000454.3999999955,-0.006214000000000275
2022-06-01-14:05,1.0001583999999992,1000158.3999999955,-0.006214000000000275
2022-06-01-14:10,1.0002343999999992,1000234.3999999955,-0.006214000000000275
2022-06-01-14:15,0.9998600999999991,999860.0999999954,-0.006214000000000275
2022-06-01-14:20,0.9995987999999991,999598.7999999954,-0.006214000000000275
2022-06-01-14:25,0.9998074999999991,999807.4999999953,-0.006214000000000275
2022-06-01-14:30,0.999716499999999,999716.4999999953,-0.006214000000000275
2022-06-01-14:35,1.000291199999999,1000291.1999999953,-0.006214000000000275
2022-06-01-14:40,0.999250899999999,999250.8999999953,-0.006477500000000247
2022-06-01-14:45,0.999413599999999,999413.5999999952,-0.006477500000000247
2022-06-01-14:50,0.9995869999999989,999586.9999999952,-0.006477500000000247
2022-06-01-14:55,0.9998709999999988,999870.9999999952,-0.006477500000000247
2022-06-01-15:00,1.0007669999999989,1000766.9999999952,-0.006477500000000247
2022-06-02-09:35,1.000082999999999,1000082.9999999952,-0.006477500000000247
2022-06-02-09:40,1.000277699999999,1000277.6999999952,-0.006477500000000247
2022-06-02-09:45,1.000712399999999,1000712.3999999951,-0.006477500000000247
2022-06-02-09:50,0.9999440999999989,999944.0999999951,-0.006477500000000247
2022-06-02-09:55,1.000365099999999,1000365.0999999951,-0.006477500000000247
2022-06-02-10:00,1.000554099999999,1000554.0999999951,-0.006477500000000247
2022-06-02-10:05,1.000961099999999,1000961.0999999951,-0.006477500000000247
2022-06-02-10:10,1.0009917999999989,1000991.799999995,-0.006477500000000247
2022-06-02-10:15,1.000609799999999,1000609.799999995,-0.006477500000000247
2022-06-02-10:20,1.000427499999999,1000427.499999995,-0.006477500000000247
2022-06-02-10:25,1.0007061999999989,1000706.199999995,-0.006477500000000247
2022-06-02-10:30,1.000778199999999,1000778.199999995,-0.006477500000000247
2022-06-02-10:35,1.000946199999999,1000946.199999995,-0.006477500000000247
2022-06-02-10:40,1.0012968999999987,1001296.8999999949,-0.006477500000000247
2022-06-02-10:45,1.0012395999999988,1001239.5999999949,-0.006477500000000247
2022-06-02-10:50,1.0014869999999987,1001486.9999999949,-0.006477500000000247
2022-06-02-10:55,1.0021536999999987,1002153.6999999948,-0.006477500000000247
2022-06-02-11:00,1.0007866999999988,1000786.6999999948,-0.006477500000000247
2022-06-02-11:05,1.001149399999999,1001149.3999999948,-0.006477500000000247
2022-06-02-11:10,1.000753399999999,1000753.3999999948,-0.006477500000000247
2022-06-02-11:15,1.0012700999999988,1001270.0999999947,-0.006477500000000247
2022-06-02-11:20,1.0010590999999989,1001059.0999999947,-0.006477500000000247
2022-06-02-11:25,1.0008497999999988,1000849.7999999947,-0.006477500000000247
2022-06-02-11:30,1.0017737999999987,1001773.7999999947,-0.006477500000000247
2022-06-02-13:05,1.0016177999999987,1001617.7999999947,-0.006477500000000247
2022-06-02-13:10,1.0016984999999987,1001698.4999999946,-0.006477500000000247
2022-06-02-13:15,1.0021971999999988,1002197.1999999946,-0.006477500000000247
2022-06-02-13:20,1.0014971999999989,1001497.1999999946,-0.006477500000000247
2022-06-02-13:25,1.0014658999999988,1001465.8999999946,-0.006477500000000247
2022-06-02-13:30,1.0013205999999988,1001320.5999999946,-0.006477500000000247
2022-06-02-13:35,1.0011005999999987,1001100.5999999946,-0.006477500000000247
2022-06-02-13:40,1.0016045999999987,1001604.5999999946,-0.006477500000000247
2022-06-02-13:45,1.0015932999999988,1001593.2999999946,-0.006477500000000247
2022-06-02-13:50,1.0006599999999988,1000659.9999999945,-0.006477500000000247
2022-06-02-13:55,1.0023136999999986,1002313.6999999945,-0.006477500000000247
2022-06-02-14:00,1.0025266999999987,1002526.6999999945,-0.006477500000000247
2022-06-02-14:05,1.0025253999999988,1002525.3999999944,-0.006477500000000247
2022-06-02-14:10,1.0016753999999988,1001675.3999999944,-0.006477500000000247
2022-06-02-14:15,1.0026300999999986,1002630.0999999944,-0.006477500000000247
2022-06-02-14:20,1.0025287999999988,1002528.7999999943,-0.006477500000000247
2022-06-02-14:25,1.0015764999999988,1001576.4999999943,-0.006477500000000247
2022-06-02-14:30,1.0018251999999988,1001825.1999999942,-0.006477500000000247
2022-06-02-14:35,1.0013808999999987,1001380.8999999942,-0.006477500000000247
2022-06-02-14:40,1.0010648999999987,1001064.8999999942,-0.006477500000000247
2022-06-02-14:45,1.0007068999999986,1000706.8999999942,-0.006477500000000247
2022-06-02-14:50,1.0000918999999986,1000091.8999999942,-0.006477500000000247
2022-06-02-14:55,1.0014405999999987,1001440.5999999942,-0.006477500000000247
2022-06-02-15:00,1.0002405999999986,1000240.5999999942,-0.006477500000000247
2022-06-06-09:35,0.9989572999999986,998957.2999999941,-0.006771100000000696
2022-06-06-09:40,0.9978342999999986,997834.2999999941,-0.007894100000000681
2022-06-06-09:45,0.9977800999999986,997780.099999994,-0.007948300000000685
2022-06-06-09:50,0.9977380999999986,997738.099999994,-0.007990300000000672
2022-06-06-09:55,0.9983727999999986,998372.799999994,-0.007990300000000672
2022-06-06-10:00,0.9977794999999986,997779.499999994,-0.007990300000000672
2022-06-06-10:05,0.9973618999999986,997361.899999994,-0.00836650000000072
2022-06-06-10:10,0.9976372999999985,997637.299999994,-0.00836650000000072
2022-06-06-10:15,0.9978266999999986,997826.699999994,-0.00836650000000072
2022-06-06-10:20,0.9984646999999988,998464.699999994,-0.00836650000000072
2022-06-06-10:25,0.9982313999999988,998231.399999994,-0.00836650000000072
2022-06-06-10:30,0.9989730999999988,998973.099999994,-0.00836650000000072
2022-06-06-10:35,0.9993540999999988,999354.099999994,-0.00836650000000072
2022-06-06-10:40,1.0011550999999987,1001155.099999994,-0.00836650000000072
2022-06-06-10:45,1.0016711999999988,1001671.199999994,-0.00836650000000072
2022-06-06-10:50,0.9992451999999987,999245.199999994,-0.00836650000000072
2022-06-06-10:55,0.9996331999999987,999633.199999994,-0.00836650000000072
2022-06-06-11:00,1.0002505999999989,1000250.599999994,-0.00836650000000072
2022-06-06-11:05,0.9988265999999989,998826.599999994,-0.00836650000000072
2022-06-06-11:10,0.9985265999999989,998526.599999994,-0.00836650000000072
2022-06-06-11:15,0.9986752999999989,998675.299999994,-0.00836650000000072
2022-06-06-11:20,0.998305299999999,998305.299999994,-0.00836650000000072
2022-06-06-11:25,0.998875299999999,998875.299999994,-0.00836650000000072
2022-06-06-11:30,0.997797299999999,997797.299999994,-0.00836650000000072
2022-06-06-13:05,1.000584699999999,1000584.699999994,-0.00836650000000072
2022-06-06-13:10,0.999130799999999,999130.799999994,-0.00836650000000072
2022-06-06-13:15,0.9987957999999989,998795.799999994,-0.00836650000000072
2022-06-06-13:20,0.9979257999999989,997925.799999994,-0.00836650000000072
2022-06-06-13:25,0.9974764999999988,997476.499999994,-0.00836650000000072
2022-06-06-13:30,0.9980224999999988,998022.499999994,-0.00836650000000072
2022-06-06-13:35,0.9978634999999988,997863.499999994,-0.00836650000000072
2022-06-06-13:40,0.9968704999999988,996870.499999994,-0.00885790000000053
2022-06-06-13:45,0.9966084999999988,996608.499999994,-0.009119900000000514
2022-06-06-13:50,0.9974284999999989,997428.499999994,-0.009119900000000514
2022-06-06-13:55,0.998000499999999,998000.499999994,-0.009119900000000514
2022-06-06-14:00,0.998158499999999,998158.499999994,-0.009119900000000514
2022-06-06-14:05,0.998341499999999,998341.499999994,-0.009119900000000514
2022-06-06-14:10,0.9978414999999989,997841.499999994,-0.009119900000000514
2022-06-06-14:15,0.996982199999999,996982.199999994,-0.009119900000000514
2022-06-06-14:20,0.997474899999999,997474.899999994,-0.009119900000000514
2022-06-06-14:25,0.9968055999999991,996805.5999999939,-0.009119900000000514
2022-06-06-14:30,0.9954962999999991,995496.2999999939,-0.010232100000000188
2022-06-06-14:35,0.9938822999999991,993882.2999999939,-0.011846100000000193
2022-06-06-14:40,0.9955452999999992,995545.2999999939,-0.011846100000000193
2022-06-06-14:45,0.9953439999999992,995343.9999999938,-0.011846100000000193
2022-06-06-14:50,0.9952476999999992,995247.6999999938,-0.011846100000000193
2022-06-06-14:55,0.9958423999999991,995842.3999999937,-0.011846100000000193
2022-06-06-15:00,0.996146099999999,996146.0999999938,-0.011846100000000193
2022-06-07-09:35,0.995291099999999,995291.0999999938,-0.011846100000000193
2022-06-07-09:40,0.9990310999999991,999031.0999999938,-0.011846100000000193
2022-06-07-09:45,0.9987957999999991,998795.7999999938,-0.011846100000000193
2022-06-07-09:50,1.000129499999999,1000129.4999999937,-0.011846100000000193
2022-06-07-09:55,0.999224199999999,999224.1999999937,-0.011846100000000193
2022-06-07-10:00,0.999495899999999,999495.8999999936,-0.011846100000000193
2022-06-07-10:05,0.996786599999999,996786.5999999936,-0.011846100000000193
2022-06-07-10:10,0.9984159999999991,998415.9999999936,-0.011846100000000193
2022-06-07-10:15,0.9977439999999991,997743.9999999936,-0.011846100000000193
2022-06-07-10:20,0.996309999999999,996309.9999999936,-0.011846100000000193
2022-06-07-10:25,0.996398699999999,996398.6999999936,-0.011846100000000193
2022-06-07-10:30,0.9976136999999989,997613.6999999936,-0.011846100000000193
2022-06-07-10:35,0.9962383999999989,996238.3999999935,-0.011846100000000193
2022-06-07-10:40,0.9955343999999989,995534.3999999935,-0.011846100000000193
2022-06-07-10:45,0.9962430999999989,996243.0999999935,-0.011846100000000193
2022-06-07-10:50,0.9973697999999989,997369.7999999934,-0.011846100000000193
2022-06-07-10:55,0.9972991999999988,997299.1999999934,-0.011846100000000193
2022-06-07-11:00,0.9973591999999988,997359.1999999934,-0.011846100000000193
2022-06-07-11:05,0.9974811999999987,997481.1999999934,-0.011846100000000193
2022-06-07-11:10,0.9973811999999987,997381.1999999934,-0.011846100000000193
2022-06-07-11:15,0.9982411999999987,998241.1999999934,-0.011846100000000193
2022-06-07-11:20,0.9988898999999988,998889.8999999934,-0.011846100000000193
2022-06-07-11:25,0.9985838999999987,998583.8999999934,-0.011846100000000193
2022-06-07-11:30,0.9989785999999987,998978.5999999933,-0.011846100000000193
2022-06-07-13:05,0.9993322999999986,999332.2999999933,-0.011846100000000193
2022-06-07-13:10,0.9975336999999986,997533.6999999933,-0.011846100000000193
2022-06-07-13:15,0.9963630999999987,996363.0999999933,-0.011846100000000193
2022-06-07-13:20,0.9965597999999987,996559.7999999933,-0.011846100000000193
2022-06-07-13:25,0.9962037999999986,996203.7999999933,-0.011846100000000193
2022-06-07-13:30,0.9956397999999986,995639.7999999933,-0.011846100000000193
2022-06-07-13:35,0.9962434999999986,996243.4999999932,-0.011846100000000193
2022-06-07-13:40,0.9965784999999985,996578.4999999932,-0.011846100000000193
2022-06-07-13:45,0.9963151999999985,996315.1999999932,-0.011846100000000193
2022-06-07-13:50,0.9959331999999985,995933.1999999932,-0.011846100000000193
