,cumulative_return,cumulative_capital,maxdd
2022-05-26-14:00,0.012940385056490334,1013009.3557070725,-0.0020602824215484447
2022-05-26-14:05,0.011278878595645095,1011326.2341176686,-0.0020602824215484447
2022-05-26-14:10,0.011300202558550354,1011347.79960077,-0.0020602824215484447
2022-05-26-14:15,0.011295753050674056,1011343.29960077,-0.0020602824215484447
2022-05-26-14:20,0.009770554498745733,1009800.8002647165,-0.0031698305577446007
2022-05-26-14:25,0.010252615607533775,1010287.5859581472,-0.0031698305577446007
2022-05-26-14:30,0.01224462030113418,1012300.0835712621,-0.0031698305577446007
2022-05-26-14:35,0.009672303992222471,1009696.1275567791,-0.0032680810642678627
2022-05-26-14:40,0.0095206695212405,1009543.0228186245,-0.0034197155352498343
2022-05-26-14:45,0.00855867076003819,1008571.8436812926,-0.004381714296452144
2022-05-26-14:50,0.008028257916559577,1008036.8842218332,-0.004912127139930757
2022-05-26-14:55,0.006342818204447183,1006337.8988258917,-0.0065975668520431505
2022-05-26-15:00,0.006613834105913241,1006610.6323987214,-0.0065975668520431505
2022-05-27-09:35,0.005095239134694295,1005081.9985543852,-0.007845145921796038
2022-05-27-09:40,0.0032612781240981227,1003238.7173565844,-0.009679106932392212
2022-05-27-09:45,0.004072995234821085,1004053.0633896025,-0.009679106932392212
2022-05-27-09:50,0.0031652618263000075,1003141.6508800358,-0.009775123230190325
2022-05-27-09:55,0.004312318457158403,1004292.311162368,-0.009775123230190325
2022-05-27-10:00,0.005758244567692292,1005744.4436376861,-0.009775123230190325
2022-05-27-10:05,0.005425807888687821,1005410.0972949159,-0.009775123230190325
2022-05-27-10:10,0.005425807888687821,1005410.0972949159,-0.009775123230190325
2022-05-27-10:15,0.006282797564674246,1006271.7233684302,-0.009775123230190325
2022-05-27-10:20,0.006828732648990914,1006821.0824065728,-0.009775123230190325
2022-05-27-10:25,0.0054945124212541115,1005477.761352714,-0.009775123230190325
2022-05-27-10:30,0.006367621112350668,1006355.6527248553,-0.009775123230190325
2022-05-27-10:35,0.00752337871241127,1007518.755918856,-0.009775123230190325
2022-05-27-10:40,0.007233365486585125,1007226.5621543716,-0.009775123230190325
2022-05-27-10:45,0.007051039249507453,1007042.9183254094,-0.009775123230190325
2022-05-27-10:50,0.00698131226185964,1006972.7002562825,-0.009775123230190325
2022-05-27-10:55,0.007876205365587934,1007873.8331813845,-0.009775123230190325
2022-05-27-11:00,0.0077690667946605394,1007765.8510192223,-0.009775123230190325
2022-05-27-11:05,0.007773448774833799,1007770.2670292008,-0.009775123230190325
2022-05-27-11:10,0.007773448774833799,1007770.2670292008,-0.009775123230190325
2022-05-27-11:15,0.007771960340367061,1007768.7670292008,-0.009775123230190325
2022-05-27-11:20,0.008989990202269666,1008996.2594813352,-0.009775123230190325
2022-05-27-11:25,0.00898850357634226,1008994.7594813352,-0.009775123230190325
2022-05-27-11:30,0.00898850357634226,1008994.7594813352,-0.009775123230190325
2022-05-27-13:05,0.007251678209471008,1007242.3117880279,-0.009775123230190325
2022-05-27-13:10,0.007251678209471008,1007242.3117880279,-0.009775123230190325
2022-05-27-13:15,0.006877846514041958,1006865.7726869043,-0.009775123230190325
2022-05-27-13:20,0.006876356742474893,1006864.2726869043,-0.009775123230190325
2022-05-27-13:25,0.006196915069773978,1006180.1671412871,-0.009775123230190325
2022-05-27-13:30,0.0064632876134624005,1006448.1859118174,-0.009775123230190325
2022-05-27-13:35,0.006080754259645281,1006063.1859118174,-0.009775123230190325
2022-05-27-13:40,0.006441358546487974,1006425.9766094917,-0.009775123230190325
2022-05-27-13:45,0.006419578703183455,1006404.0568094236,-0.009775123230190325
2022-05-27-13:50,0.006419578703183455,1006404.0568094236,-0.009775123230190325
2022-05-27-13:55,0.0055834946766226195,1005562.6184532592,-0.009775123230190325
2022-05-27-14:00,0.005913571221036713,1005894.5310875502,-0.009775123230190325
2022-05-27-14:05,0.005913571221036713,1005894.5310875502,-0.009775123230190325
2022-05-27-14:10,0.007670408482811977,1007661.7240811808,-0.009775123230190325
2022-05-27-14:15,0.007408831168059705,1007398.1426332169,-0.009775123230190325
