,cumulative_return,cumulative_capital,maxdd
2022-06-01-13:10,0.8834703000000013,883470.3000000005,-0.13622919999999827
2022-06-01-13:15,0.8762502000000013,876250.2000000005,-0.13622919999999827
2022-06-01-13:20,0.8747758000000013,874775.8000000005,-0.13622919999999827
2022-06-01-13:25,0.8807905000000013,880790.5000000005,-0.13622919999999827
2022-06-01-13:30,0.8822597000000014,882259.7000000005,-0.13622919999999827
2022-06-01-13:35,0.8846341000000013,884634.1000000006,-0.13622919999999827
2022-06-01-13:40,0.8912434000000015,891243.4000000006,-0.13622919999999827
2022-06-01-13:45,0.8831674000000014,883167.4000000006,-0.13622919999999827
2022-06-01-13:50,0.8852886000000013,885288.6000000006,-0.13622919999999827
2022-06-01-13:55,0.8792042000000013,879204.2000000005,-0.13622919999999827
2022-06-01-14:00,0.8808392000000013,880839.2000000005,-0.13622919999999827
2022-06-01-14:05,0.8698332000000012,869833.2000000005,-0.13622919999999827
2022-06-01-14:10,0.8624553000000013,862455.3000000006,-0.1429610999999984
2022-06-01-14:15,0.8757128000000012,875712.8000000005,-0.1429610999999984
2022-06-01-14:20,0.8737816000000012,873781.6000000004,-0.1429610999999984
2022-06-01-14:25,0.8783534000000012,878353.4000000004,-0.1429610999999984
2022-06-01-14:30,0.8706330000000011,870633.0000000003,-0.1429610999999984
2022-06-01-14:35,0.8671579000000011,867157.9000000004,-0.1429610999999984
2022-06-01-14:40,0.8695735000000013,869573.5000000005,-0.1429610999999984
2022-06-01-14:45,0.8839210000000013,883921.0000000005,-0.1429610999999984
2022-06-01-14:50,0.8767306000000011,876730.6000000004,-0.1429610999999984
2022-06-01-14:55,0.862187200000001,862187.2000000004,-0.1432291999999986
2022-06-01-15:00,0.8689705000000011,868970.5000000005,-0.1432291999999986
2022-06-02-09:35,0.8994472000000011,899447.2000000005,-0.1432291999999986
2022-06-02-09:40,0.8962821000000011,896282.1000000006,-0.1432291999999986
2022-06-02-09:45,0.9073628000000012,907362.8000000006,-0.1432291999999986
2022-06-02-09:50,0.8983087000000012,898308.7000000005,-0.1432291999999986
2022-06-02-09:55,0.9043734000000012,904373.4000000006,-0.1432291999999986
2022-06-02-10:00,0.9069782000000013,906978.2000000005,-0.1432291999999986
2022-06-02-10:05,0.9156522000000014,915652.2000000005,-0.1432291999999986
2022-06-02-10:10,0.9014239000000013,901423.9000000005,-0.1432291999999986
2022-06-02-10:15,0.8950501000000013,895050.1000000004,-0.1432291999999986
2022-06-02-10:20,0.8892664000000011,889266.4000000003,-0.1432291999999986
2022-06-02-10:25,0.8918101000000009,891810.1000000002,-0.1432291999999986
2022-06-02-10:30,0.8937070000000009,893707.0000000002,-0.1432291999999986
2022-06-02-10:35,0.884649000000001,884649.0000000003,-0.1432291999999986
2022-06-02-10:40,0.876285100000001,876285.1000000003,-0.1432291999999986
2022-06-02-10:45,0.883418100000001,883418.1000000003,-0.1432291999999986
2022-06-02-10:50,0.8847331000000008,884733.1000000002,-0.1432291999999986
2022-06-02-10:55,0.8911860000000009,891186.0000000002,-0.1432291999999986
2022-06-02-11:00,0.8868331000000009,886833.1000000002,-0.1432291999999986
2022-06-02-11:05,0.886151100000001,886151.1000000002,-0.1432291999999986
2022-06-02-11:10,0.898989000000001,898989.0000000002,-0.1432291999999986
2022-06-02-11:15,0.8942274000000009,894227.4000000001,-0.1432291999999986
2022-06-02-11:20,0.892507800000001,892507.8000000002,-0.1432291999999986
2022-06-02-11:25,0.8985173000000009,898517.3000000002,-0.1432291999999986
2022-06-02-11:30,0.9058015000000008,905801.5,-0.1432291999999986
2022-06-02-13:05,0.890300200000001,890300.2000000002,-0.1432291999999986
2022-06-02-13:10,0.890355700000001,890355.7000000002,-0.1432291999999986
2022-06-02-13:15,0.8966677000000008,896667.7000000001,-0.1432291999999986
2022-06-02-13:20,0.8934247000000008,893424.7000000001,-0.1432291999999986
2022-06-02-13:25,0.8968324000000009,896832.4,-0.1432291999999986
2022-06-02-13:30,0.9007290000000009,900729.0000000001,-0.1432291999999986
2022-06-02-13:35,0.898079600000001,898079.6000000001,-0.1432291999999986
2022-06-02-13:40,0.9015276000000009,901527.6000000001,-0.1432291999999986
2022-06-02-13:45,0.8975364000000009,897536.4000000001,-0.1432291999999986
2022-06-02-13:50,0.8882430000000009,888243.0000000001,-0.1432291999999986
2022-06-02-13:55,0.8915518000000008,891551.8,-0.1432291999999986
2022-06-02-14:00,0.8779698000000008,877969.8,-0.1432291999999986
2022-06-02-14:05,0.8866218000000009,886621.8000000002,-0.1432291999999986
2022-06-02-14:10,0.8791651000000009,879165.1000000001,-0.1432291999999986
2022-06-02-14:15,0.8776041000000009,877604.1000000001,-0.1432291999999986
2022-06-02-14:20,0.8832021000000009,883202.1000000001,-0.1432291999999986
2022-06-02-14:25,0.8864256000000008,886425.6000000001,-0.1432291999999986
2022-06-02-14:30,0.8860115000000008,886011.5000000001,-0.1432291999999986
2022-06-02-14:35,0.8793099000000008,879309.9,-0.1432291999999986
2022-06-02-14:40,0.8757639000000007,875763.9,-0.1432291999999986
2022-06-02-14:45,0.8727232000000007,872723.2,-0.1432291999999986
2022-06-02-14:50,0.8670843000000007,867084.2999999999,-0.1432291999999986
2022-06-02-14:55,0.8617425000000006,861742.4999999999,-0.14367389999999902
2022-06-02-15:00,0.8600496000000006,860049.5999999999,-0.14536679999999902
2022-06-06-09:35,0.8348886000000006,834888.5999999999,-0.170527799999999
